"","Store","Brand","Type","Gender","Size","Color","Category","Sales.Price","Date","Time","Loyalty","Month","NA."
"27","Tokyo","Nike","Hyper Elite Crew","Unisex","36-38","Pink","Socks",20,2015-07-16,1899-12-30 14:19:41,"---",7,29
"28","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","36-38","Pink","Socks",21,2015-07-16,1899-12-30 16:35:03,"44147",7,29
"29","Tokyo","Nike","Hyper Elite Crew","Unisex","40-42","Pink","Socks",20,2015-07-16,1899-12-30 18:10:05,"---",7,29
"30","Tokyo","Asics","WB1820","Female","40","Pink","Pants",89,2015-07-16,1899-12-30 19:52:20,"---",7,29
"31","Tokyo","Asics","Quick Light Cushion","Unisex","46-48","Pink","Socks",19,2015-07-16,1899-12-30 20:57:08,"48837",7,29
"32","Tokyo","Nike","Dri-Fit No-Show","Unisex","46-48","Pink","Socks",20,2015-07-16,1899-12-30 23:39:51,"---",7,29
"33","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","44-46","Pink","Socks",21,2015-07-16,1899-12-30 23:49:56,"47235",7,29
"34","Tokyo","Nike","Free 5.0","Female","38","Pink","Shoe",239,2015-07-16,1899-12-30 09:49:06,"---",7,29
"35","Tokyo","Asics","WB1820","Female","41","Pink","Pants",89,2015-07-16,1899-12-30 09:50:44,"30978",7,29
"36","Tokyo","Asics","WB1820","Female","40","Pink","Pants",89,2015-07-16,1899-12-30 10:07:06,"37877",7,29
"37","Tokyo","Asics","WB1820","Female","41","Pink","Pants",89,2015-07-16,1899-12-30 10:23:28,"37644",7,29
"38","Tokyo","Nike","Dri-Fit No-Show","Unisex","42-44","Pink","Socks",20,2015-07-16,1899-12-30 12:04:55,"32861",7,29
"39","Tokyo","Nike","Pro Fierce","Female","75A","Pink","Bra",149,2015-07-16,1899-12-30 13:15:17,"---",7,29
"40","Tokyo","Asics","WB1820","Female","37","Pink","Pants",89,2015-07-16,1899-12-30 14:02:44,"30161",7,29
"41","Tokyo","Asics","WB1820","Female","44","Pink","Pants",89,2015-07-16,1899-12-30 14:56:44,"38527",7,29
"42","Tokyo","Asics","WB1820","Female","42","Pink","Pants",89,2015-07-16,1899-12-30 15:03:17,"---",7,29
"43","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Pink","Socks",21,2015-07-16,1899-12-30 15:29:28,"30390",7,29
"44","Tokyo","Nike","Dri-Fit No-Show","Unisex","46-48","Pink","Socks",20,2015-07-16,1899-12-30 15:45:50,"30339",7,29
"45","Tokyo","Nike","Free 5.0","Female","45","Pink","Shoe",239,2015-07-16,1899-12-30 15:52:22,"37439",7,29
"46","Tokyo","Asics","WB1820","Female","44","Pink","Pants",89,2015-07-16,1899-12-30 16:31:39,"33556",7,29
"47","Tokyo","Asics","Quick Light Cushion","Unisex","46-48","Pink","Socks",19,2015-07-16,1899-12-30 16:56:11,"---",7,29
"48","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Pink","Socks",19,2015-07-16,1899-12-30 08:57:08,"57785",7,29
"49","Tokyo","Nike","Hyper Elite Crew","Unisex","38-40","Pink","Socks",20,2015-07-16,1899-12-30 10:45:08,"53198",7,29
"50","Tokyo","Asics","WB1820","Female","42","Pink","Pants",89,2015-07-16,1899-12-30 10:46:34,"---",7,29
"51","Tokyo","Nike","Pro Fierce","Female","75E","Pink","Bra",149,2015-07-16,1899-12-30 11:26:53,"---",7,29
"52","Tokyo","Asics","Hera Deux Single Tab","Female","36-38","Pink","Socks",12.99,2015-07-16,1899-12-30 15:20:10,"---",7,29
"53","Tokyo","Nike","Dri-Fit No-Show","Unisex","44-46","Pink","Socks",20,2015-07-16,1899-12-30 16:29:17,"---",7,29
"54","Tokyo","Asics","WB1820","Female","44","Pink","Pants",89,2015-07-16,1899-12-30 17:08:10,"56745",7,29
"55","Tokyo","Nike","Hyper Elite Crew","Unisex","46-48","Pink","Socks",20,2015-07-16,1899-12-30 18:10:05,"---",7,29
"56","Tokyo","Asics","WB1820","Female","41","Pink","Pants",89,2015-07-16,1899-12-30 19:35:03,"52531",7,29
"57","Tokyo","Adidas","Rocket Boost","Male","45","Pink","Shoe",110,2015-07-16,1899-12-30 11:10:55,"58757",7,29
"58","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Pink","Socks",19,2015-07-17,1899-12-30 10:58:05,"---",7,29
"59","Tokyo","Asics","WB1820","Female","46","Pink","Pants",89,2015-07-17,1899-12-30 12:07:12,"45254",7,29
"60","Tokyo","Asics","Hera Deux Single Tab","Female","42-44","Pink","Socks",12.99,2015-07-17,1899-12-30 12:38:53,"44766",7,29
"61","Tokyo","Nike","Dri-Fit No-Show","Unisex","36-38","Pink","Socks",20,2015-07-17,1899-12-30 14:11:03,"---",7,29
"62","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Pink","Socks",21,2015-07-17,1899-12-30 14:28:20,"43588",7,29
"63","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","38-40","Pink","Socks",21,2015-07-17,1899-12-30 19:53:46,"---",7,29
"64","Tokyo","Nike","Pro Fierce","Female","90F","Pink","Bra",149,2015-07-17,1899-12-30 21:15:51,"---",7,29
"65","Tokyo","Asics","Hera Deux Single Tab","Female","46-48","Pink","Socks",12.99,2015-07-17,1899-12-30 21:21:36,"46751",7,29
"66","Tokyo","Asics","Quick Light Cushion","Unisex","44-46","Pink","Socks",19,2015-07-17,1899-12-30 21:43:12,"46911",7,29
"67","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","44-46","Pink","Socks",21,2015-07-17,1899-12-30 23:15:22,"---",7,29
"68","Tokyo","Nike","Air Zoom","Male","42","Pink","Shoe",230,2015-07-17,1899-12-30 23:31:12,"---",7,29
"69","Tokyo","Asics","WB1820","Female","42","Pink","Pants",89,2015-07-17,1899-12-30 09:54:00,"---",7,29
"70","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Pink","Socks",21,2015-07-17,1899-12-30 10:31:39,"---",7,29
"71","Tokyo","Asics","Kayano Single Tab","Unisex","40-42","Pink","Socks",24.99,2015-07-17,1899-12-30 10:33:17,"30794",7,29
"72","Tokyo","Asics","Kayano Single Tab","Unisex","44-46","Pink","Socks",24.99,2015-07-17,1899-12-30 12:04:55,"31162",7,29
"73","Tokyo","Nike","Air Zoom","Male","38","Pink","Shoe",220,2015-07-17,1899-12-30 12:39:17,"---",7,29
"74","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Pink","Socks",19,2015-07-17,1899-12-30 12:42:33,"---",7,29
"75","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Pink","Socks",21,2015-07-17,1899-12-30 13:49:39,"33791",7,29
"76","Tokyo","Nike","Free 5.0","Female","45","Pink","Shoe",239,2015-07-17,1899-12-30 15:13:06,"---",7,29
"77","Tokyo","Asics","Hera Deux Single Tab","Female","46-48","Pink","Socks",12.99,2015-07-17,1899-12-30 16:05:28,"---",7,29
"78","Tokyo","Nike","Dri-Fit No-Show","Unisex","40-42","Pink","Socks",20,2015-07-17,1899-12-30 16:43:06,"33552",7,29
"79","Tokyo","Nike","Pro Fierce","Female","75F","Pink","Bra",149,2015-07-17,1899-12-30 13:06:15,"---",7,29
"80","Tokyo","Nike","Dri-Fit No-Show","Unisex","40-42","Pink","Socks",20,2015-07-17,1899-12-30 15:01:27,"55209",7,29
"81","Tokyo","Nike","Dri-Fit No-Show","Unisex","38-40","Pink","Socks",20,2015-07-17,1899-12-30 15:10:05,"56331",7,29
"82","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Pink","Socks",21,2015-07-17,1899-12-30 15:51:51,"---",7,29
"83","Tokyo","Nike","Hyper Elite Crew","Unisex","40-42","Pink","Socks",20,2015-07-17,1899-12-30 19:52:20,"53849",7,29
"84","Tokyo","Nike","Hyper Elite Crew","Unisex","46-48","Pink","Socks",20,2015-07-17,1899-12-30 23:13:56,"---",7,29
"85","Tokyo","Adidas","Boston 5","Male","39","Pink","Shoe",125,2015-07-17,1899-12-30 11:38:44,"55863",7,29
"86","Tokyo","Asics","Kayano Single Tab","Unisex","40-42","Pink","Socks",24.99,2015-07-18,1899-12-30 08:54:15,"42612",7,29
"87","Tokyo","Asics","WB1820","Female","38","Pink","Pants",89,2015-07-18,1899-12-30 11:49:56,"49639",7,29
"88","Tokyo","Asics","Hera Deux Single Tab","Female","44-46","Pink","Socks",12.99,2015-07-18,1899-12-30 13:14:53,"48205",7,29
"89","Tokyo","Nike","Dri-Fit No-Show","Unisex","42-44","Pink","Socks",20,2015-07-18,1899-12-30 13:53:46,"42599",7,29
"90","Tokyo","Nike","Air Zoom","Male","42","Pink","Shoe",230,2015-07-18,1899-12-30 21:01:27,"45665",7,29
"91","Tokyo","Nike","Hyper Elite Crew","Unisex","46-48","Pink","Socks",20,2015-07-18,1899-12-30 21:10:05,"48628",7,29
"92","Tokyo","Asics","Hera Deux Single Tab","Female","42-44","Pink","Socks",12.99,2015-07-18,1899-12-30 21:56:10,"---",7,29
"93","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Pink","Socks",21,2015-07-18,1899-12-30 22:32:10,"---",7,29
"94","Tokyo","Nike","Dri-Fit No-Show","Unisex","40-42","Pink","Socks",20,2015-07-18,1899-12-30 23:13:56,"49249",7,29
"95","Tokyo","Nike","Dri-Fit No-Show","Unisex","46-48","Pink","Socks",20,2015-07-18,1899-12-30 09:32:44,"30778",7,29
"96","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Pink","Socks",21,2015-07-18,1899-12-30 10:07:06,"33522",7,29
"97","Tokyo","Asics","Hera Deux Single Tab","Female","46-48","Pink","Socks",12.99,2015-07-18,1899-12-30 10:12:00,"---",7,29
"98","Tokyo","Asics","Kayano Single Tab","Unisex","36-38","Pink","Socks",24.99,2015-07-18,1899-12-30 10:26:44,"31220",7,29
"99","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Pink","Socks",21,2015-07-18,1899-12-30 12:18:00,"36278",7,29
"100","Rotterdam","Nike","Hyper Elite Crew","Unisex","46-48","Pink","Socks",20,2015-07-18,1899-12-30 12:29:28,"39490",7,29
"101","Tokyo","Asics","Hera Deux Single Tab","Female","46-48","Pink","Socks",12.99,2015-07-18,1899-12-30 13:43:06,"37714",7,29
"102","Tokyo","Asics","Cummulus 17","Male","44","Pink","Shoe",159,2015-07-18,1899-12-30 15:22:55,"37054",7,29
"103","Tokyo","Asics","WB1820","Female","38","Pink","Pants",89,2015-07-18,1899-12-30 16:52:55,"34776",7,29
"104","Rotterdam","Nike","Pro Classic","Female","75D","Pink","Bra",100,2015-07-18,1899-12-30 17:38:44,"---",7,29
"105","Tokyo","Asics","WB1820","Female","38","Pink","Pants",89,2015-07-18,1899-12-30 09:12:58,"51195",7,29
"106","Tokyo","Nike","Pro Indy","Female","70A","Pink","Bra",123,2015-07-18,1899-12-30 10:14:53,"---",7,29
"107","Tokyo","Nike","Pro Fierce","Female","80B","Pink","Bra",149,2015-07-18,1899-12-30 14:11:03,"---",7,29
"108","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Pink","Socks",21,2015-07-18,1899-12-30 17:25:27,"---",7,29
"109","Tokyo","Asics","Cummulus 17","Male","42","Pink","Shoe",159,2015-07-18,1899-12-30 21:15:51,"56609",7,29
"110","Tokyo","Nike","Dri-Fit No-Show","Unisex","44-46","Pink","Socks",20,2015-07-18,1899-12-30 22:49:27,"53398",7,29
"111","Tokyo","Adidas","Boston 5","Male","44","Pink","Shoe",125,2015-07-18,1899-12-30 14:09:17,"43438",7,29
"112","Tokyo","Adidas","Boston 5","Male","40","Pink","Shoe",125,2015-07-18,1899-12-30 14:20:44,"---",7,29
"113","Tokyo","Adidas","Boston 5","Female","44","Pink","Shoe",120,2015-07-18,1899-12-30 17:19:06,"53785",7,29
"114","Tokyo","Nike","Dri-Fit No-Show","Unisex","44-46","Pink","Socks",20,2015-07-19,1899-12-30 12:34:34,"---",7,30
"115","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Pink","Socks",21,2015-07-19,1899-12-30 17:11:03,"48049",7,30
"116","Tokyo","Asics","WB1820","Female","39","Pink","Pants",89,2015-07-19,1899-12-30 17:19:41,"48569",7,30
"117","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Pink","Socks",21,2015-07-19,1899-12-30 09:54:00,"39253",7,30
"118","Tokyo","Asics","Hera Deux Single Tab","Female","38-40","Pink","Socks",12.99,2015-07-19,1899-12-30 09:57:17,"34489",7,30
"119","Tokyo","Asics","Kayano Single Tab","Unisex","36-38","Pink","Socks",24.99,2015-07-19,1899-12-30 10:02:11,"30099",7,30
"120","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Pink","Socks",21,2015-07-19,1899-12-30 10:48:00,"34589",7,30
"121","Rotterdam","Nike","Dri-Fit No-Show","Unisex","44-46","Pink","Socks",20,2015-07-19,1899-12-30 12:01:39,"---",7,30
"122","Rotterdam","Nike","Air Zoom","Male","38","Pink","Shoe",220,2015-07-19,1899-12-30 12:22:55,"35655",7,30
"123","Rotterdam","Nike","Pro Classic","Female","85D","Pink","Bra",100,2015-07-19,1899-12-30 13:21:50,"33303",7,30
"124","Tokyo","Asics","WB1820","Female","41","Pink","Pants",89,2015-07-19,1899-12-30 17:22:22,"31013",7,30
"125","Tokyo","Nike","Hyper Elite Crew","Unisex","46-48","Pink","Socks",20,2015-07-19,1899-12-30 09:51:51,"50217",7,30
"126","Tokyo","Nike","Elite Compression","Unisex","40-42","Pink","Socks",23.99,2015-07-19,1899-12-30 16:36:29,"56675",7,30
"127","Tokyo","Asics","Kayano Single Tab","Unisex","44-46","Pink","Socks",24.99,2015-07-19,1899-12-30 16:56:39,"54610",7,30
"128","Tokyo","Nike","Dri-Fit No-Show","Unisex","42-44","Pink","Socks",20,2015-07-19,1899-12-30 17:15:22,"---",7,30
"129","Tokyo","Nike","Pro Fierce","Female","65D","Pink","Bra",149,2015-07-19,1899-12-30 19:16:20,"51420",7,30
"130","Tokyo","Asics","WB1820","Female","42","Pink","Pants",89,2015-07-19,1899-12-30 20:02:24,"---",7,30
"131","Tokyo","Nike","Free 5.0","Female","44","Pink","Shoe",239,2015-07-19,1899-12-30 20:11:03,"58515",7,30
"132","Tokyo","Adidas","Boston 5","Male","44","Pink","Shoe",125,2015-07-19,1899-12-30 12:09:50,"---",7,30
"133","Tokyo","Adidas","Rocket Boost","Male","40","Pink","Shoe",110,2015-07-19,1899-12-30 16:51:17,"---",7,30
"134","Tokyo","Nike","Pro Hero","Female","75C","Pink","Bra",99,2015-07-20,1899-12-30 09:18:44,"41327",7,30
"135","Tokyo","Asics","WB1820","Female","41","Pink","Pants",89,2015-07-20,1899-12-30 13:30:44,"---",7,30
"136","Tokyo","Asics","WB1820","Female","41","Pink","Pants",89,2015-07-20,1899-12-30 14:03:51,"41434",7,30
"137","Tokyo","Asics","Hera Deux Single Tab","Female","46-48","Pink","Socks",12.99,2015-07-20,1899-12-30 14:25:27,"---",7,30
"138","Tokyo","Asics","Quick Light Cushion","Unisex","36-38","Pink","Socks",19,2015-07-20,1899-12-30 16:22:05,"---",7,30
"139","Rotterdam","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Pink","Socks",21,2015-07-20,1899-12-30 10:34:55,"38628",7,30
"140","Tokyo","Asics","WB1820","Female","39","Pink","Pants",89,2015-07-20,1899-12-30 12:27:50,"34395",7,30
"141","Rotterdam","Nike","Hyper Elite Crew","Unisex","42-44","Pink","Socks",20,2015-07-20,1899-12-30 14:06:00,"---",7,30
"142","Tokyo","Asics","Cummulus 17","Male","36","Pink","Shoe",159,2015-07-20,1899-12-30 14:24:00,"34262",7,30
"143","Tokyo","Asics","WB1820","Female","42","Pink","Pants",89,2015-07-20,1899-12-30 14:46:55,"---",7,30
"144","Tokyo","Asics","Hera Deux Single Tab","Female","44-46","Pink","Socks",12.99,2015-07-20,1899-12-30 15:57:17,"33242",7,30
"145","Tokyo","Asics","Quick Light Cushion","Unisex","46-48","Pink","Socks",19,2015-07-20,1899-12-30 08:55:41,"58914",7,30
"146","Tokyo","Asics","Hera Deux Single Tab","Female","40-42","Pink","Socks",12.99,2015-07-20,1899-12-30 09:37:27,"---",7,30
"147","Tokyo","Nike","Pro Indy","Female","85D","Pink","Bra",123,2015-07-20,1899-12-30 11:57:08,"50838",7,30
"148","Tokyo","Asics","Cummulus 17","Male","44","Pink","Shoe",159,2015-07-20,1899-12-30 12:23:03,"---",7,30
"149","Tokyo","Nike","Pro Classic","Female","75B","Pink","Bra",100,2015-07-20,1899-12-30 14:39:51,"54894",7,30
"150","Tokyo","Asics","Hera Deux Single Tab","Female","36-38","Pink","Socks",12.99,2015-07-20,1899-12-30 20:03:51,"---",7,30
"151","Tokyo","Adidas","Ultra Boost","Female","44","Pink","Shoe",139,2015-07-20,1899-12-30 15:27:50,"---",7,30
"152","Tokyo","Nike","Dri-Fit No-Show","Unisex","44-46","Pink","Socks",20,2015-07-21,1899-12-30 08:16:48,"---",7,30
"153","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Pink","Socks",21,2015-07-21,1899-12-30 10:39:22,"---",7,30
"154","Tokyo","Asics","WB1820","Female","40","Pink","Pants",89,2015-07-21,1899-12-30 13:13:27,"---",7,30
"155","Tokyo","Asics","Hera Deux Single Tab","Female","36-38","Pink","Socks",12.99,2015-07-21,1899-12-30 16:04:48,"---",7,30
"156","Tokyo","Nike","Dri-Fit No-Show","Unisex","42-44","Pink","Socks",20,2015-07-21,1899-12-30 17:49:56,"---",7,30
"157","Tokyo","Asics","WB1820","Female","37","Pink","Pants",89,2015-07-21,1899-12-30 22:14:53,"---",7,30
"158","Tokyo","Asics","Quick Light Cushion","Unisex","40-42","Pink","Socks",19,2015-07-21,1899-12-30 09:42:33,"---",7,30
"159","Tokyo","Asics","Quick Light Cushion","Unisex","40-42","Pink","Socks",19,2015-07-21,1899-12-30 11:04:22,"37390",7,30
"160","Tokyo","Asics","WB1820","Female","41","Pink","Pants",89,2015-07-21,1899-12-30 11:14:11,"32912",7,30
"161","Tokyo","Asics","Kayano Single Tab","Unisex","44-46","Pink","Socks",24.99,2015-07-21,1899-12-30 14:56:44,"---",7,30
"162","Rotterdam","Nike","Pro Fierce","Female","85F","Pink","Bra",149,2015-07-21,1899-12-30 16:13:39,"---",7,30
"163","Rotterdam","Nike","Pro Hero","Female","80D","Pink","Bra",99,2015-07-21,1899-12-30 17:12:33,"39351",7,30
"164","Rotterdam","Nike","Free 5.0","Female","40","Pink","Shoe",239,2015-07-21,1899-12-30 17:32:11,"32196",7,30
"165","Tokyo","Nike","Pro Indy","Female","65B","Pink","Bra",123,2015-07-21,1899-12-30 13:13:27,"---",7,30
"166","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","40-42","Pink","Socks",21,2015-07-21,1899-12-30 13:50:53,"50035",7,30
"167","Tokyo","Asics","Kayano Single Tab","Unisex","46-48","Pink","Socks",24.99,2015-07-21,1899-12-30 14:42:44,"---",7,30
"168","Tokyo","Asics","Quick Light Cushion","Unisex","44-46","Pink","Socks",19,2015-07-21,1899-12-30 15:34:34,"51999",7,30
"169","Tokyo","Nike","Pro Fierce","Female","90B","Pink","Bra",149,2015-07-21,1899-12-30 16:10:34,"55654",7,30
"170","Tokyo","Nike","Dri-Fit No-Show","Unisex","42-44","Pink","Socks",20,2015-07-21,1899-12-30 16:37:56,"56829",7,30
"171","Tokyo","Adidas","Boston 5","Male","45","Pink","Shoe",125,2015-07-21,1899-12-30 12:08:11,"52814",7,30
"172","Tokyo","Adidas","Ultra Boost","Male","37","Pink","Shoe",139,2015-07-21,1899-12-30 10:41:28,"---",7,30
"173","Tokyo","Asics","WB1820","Female","36","Pink","Pants",89,2015-07-22,1899-12-30 07:49:27,"47331",7,30
"174","Tokyo","Asics","WB1820","Female","42","Pink","Pants",89,2015-07-22,1899-12-30 11:44:10,"---",7,30
"175","Tokyo","Nike","Dri-Fit No-Show","Unisex","42-44","Pink","Socks",20,2015-07-22,1899-12-30 12:02:53,"47432",7,30
"176","Tokyo","Asics","Hera Deux Single Tab","Female","42-44","Pink","Socks",12.99,2015-07-22,1899-12-30 15:24:29,"43855",7,30
"177","Tokyo","Nike","Dri-Fit No-Show","Unisex","38-40","Pink","Socks",20,2015-07-22,1899-12-30 17:41:17,"---",7,30
"178","Tokyo","Asics","WB1820","Female","43","Pink","Pants",89,2015-07-22,1899-12-30 22:40:48,"47519",7,30
"179","Tokyo","Asics","WB1820","Female","43","Pink","Pants",89,2015-07-22,1899-12-30 23:06:44,"44052",7,30
"180","Tokyo","Asics","Kayano Single Tab","Unisex","46-48","Pink","Socks",24.99,2015-07-22,1899-12-30 11:02:44,"37863",7,30
"181","Tokyo","Asics","Cummulus 17","Male","42","Pink","Shoe",159,2015-07-22,1899-12-30 11:15:50,"35614",7,30
"182","Rotterdam","Nike","Dri-Fit No-Show","Unisex","38-40","Pink","Socks",20,2015-07-22,1899-12-30 11:19:06,"---",7,30
"183","Rotterdam","Asics","Hera Deux Single Tab","Female","44-46","Pink","Socks",12.99,2015-07-22,1899-12-30 14:04:22,"---",7,30
"184","Rotterdam","Nike","Dri-Fit No-Show","Unisex","42-44","Pink","Socks",20,2015-07-22,1899-12-30 16:33:17,"---",7,30
"185","Rotterdam","Nike","Pro Hero","Female","80B","Pink","Bra",99,2015-07-22,1899-12-30 16:43:06,"32368",7,30
"186","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","42-44","Pink","Socks",21,2015-07-22,1899-12-30 15:18:44,"52211",7,30
"187","Tokyo","Asics","Hera Deux Single Tab","Female","46-48","Pink","Socks",12.99,2015-07-22,1899-12-30 17:45:36,"---",7,30
"188","Tokyo","Nike","Pro Fierce","Female","70C","Pink","Bra",149,2015-07-22,1899-12-30 18:04:20,"---",7,30
"189","Tokyo","Asics","WB1820","Female","41","Pink","Pants",89,2015-07-22,1899-12-30 19:01:56,"52282",7,30
"190","Tokyo","Asics","Quick Light Cushion","Unisex","46-48","Pink","Socks",19,2015-07-22,1899-12-30 21:56:10,"54365",7,30
"191","Tokyo","Adidas","Rocket Boost","Male","36","Pink","Shoe",110,2015-07-22,1899-12-30 13:00:33,"---",7,30
"192","Tokyo","Adidas","Ultra Boost","Male","45","Pink","Shoe",139,2015-07-22,1899-12-30 14:25:39,"41777",7,30
"193","Tokyo","Adidas","Rocket Boost","Female","45","Pink","Shoe",100,2015-07-22,1899-12-30 15:34:22,"55038",7,30
"194","Tokyo","Adidas","Rocket Boost","Female","37","Pink","Shoe",100,2015-07-22,1899-12-30 13:08:44,"47113",7,30
"195","Tokyo","Nike","Dri-Fit No-Show","Unisex","40-42","Pink","Socks",20,2015-07-23,1899-12-30 07:58:05,"49975",7,30
"196","Tokyo","Asics","Quick Light Cushion","Unisex","42-44","Pink","Socks",19,2015-07-23,1899-12-30 08:22:34,"40064",7,30
"197","Tokyo","Asics","Kayano Single Tab","Unisex","46-48","Pink","Socks",24.99,2015-07-23,1899-12-30 08:34:05,"---",7,30
"198","Tokyo","Asics","Kayano Single Tab","Unisex","38-40","Pink","Socks",24.99,2015-07-23,1899-12-30 11:02:24,"48470",7,30
"199","Tokyo","Nike","Nike Elite Match Fit Mercurial Crew","Unisex","46-48","Pink","Socks",21,2015-07-23,1899-12-30 11:49:56,"46849",7,30
"200","Tokyo","Asics","Kayano Single Tab","Unisex","38-40","Pink","Socks",24.99,2015-07-23,1899-12-30 12:30:15,"44302",7,30
"201","Tokyo","Asics","Hera Deux Single Tab","Female","44-46","Pink","Socks",12.99,2015-07-23,1899-12-30 13:12:00,"---",7,30
"202","Tokyo","Nike","Dri-Fit No-Show","Unisex","38-40","Pink","Socks",20,2015-07-23,1899-12-30 13:46:34,"44606",7,30
"203","Tokyo","Asics","Kayano Single Tab","Unisex","44-46","Pink","Socks",24.99,2015-07-23,1899-12-30 15:47:32,"---",7,30
